No.,ID,Name Variable,Value,Timestamp,Kind of Data,Connected Wifi
113,D468,Cycle/S11/cycle/off/03,999,2024-04-27T16:37:25.171711,Cycle,1
114,D270,Cycle/S12/cycle/on/00,50,2024-04-27T16:37:25.270918,Cycle,1
115,D269,Cycle/S12/cycle/on/01,500,2024-04-27T16:37:25.369424,Cycle,1
116,D229,Cycle/S12/cycle/on/02,870,2024-04-27T16:37:25.472907,Cycle,1
117,D470,Cycle/S12/cycle/off/00,151,2024-04-27T16:37:25.571230,Cycle,1
118,D469,Cycle/S12/cycle/off/01,550,2024-04-27T16:37:25.670062,Cycle,1
119,D429,Cycle/S12/cycle/off/02,995,2024-04-27T16:37:25.768322,Cycle,1
120,D750,Cycle/S6/cycle/on/06,25,2024-04-27T16:37:25.964966,Cycle,1
121,D752,Cycle/S7/cycle/on/04,25,2024-04-27T16:37:26.069038,Cycle,1
1,D100,Encoder Value,924,2024-04-27T16:37:29.034469,Encoder,1
2,D100,Encoder Value,943,2024-04-27T16:37:29.139844,Encoder,1
3,D100,Encoder Value,972,2024-04-27T16:37:29.251587,Encoder,1
0,Run,Run,1,2024-04-27T16:37:29.276866,MachineStatus,1
18,D3012,goodProductRaw,32315,2024-04-27T16:37:29.351240,Counting,1
4,D100,Encoder Value,15,2024-04-27T16:37:29.390588,Encoder,1
19,D3150,ACT_BATCH_CNT,2002,2024-04-27T16:37:29.468359,Counting,1
5,D100,Encoder Value,60,2024-04-27T16:37:29.522634,Encoder,1
20,D3000,TOTAL_CNT_TR1,8404,2024-04-27T16:37:29.586261,Counting,1
24,Y224,S4/out/14,1,2024-04-27T16:37:29.600374,Output,1
6,D100,Encoder Value,107,2024-04-27T16:37:29.660457,Encoder,1
21,D3002,TOTAL_CNT_TR2,8398,2024-04-27T16:37:29.713821,Counting,1
25,Y226,S4/out/16,1,2024-04-27T16:37:29.736088,Output,1
7,D100,Encoder Value,154,2024-04-27T16:37:29.793605,Encoder,1
22,D3004,TOTAL_CNT_TR3,8393,2024-04-27T16:37:29.836611,Counting,1
26,Y230,S4/out/18,1,2024-04-27T16:37:29.860088,Output,1
8,D100,Encoder Value,203,2024-04-27T16:37:29.930982,Encoder,1
23,D3006,TOTAL_CNT_TR4,8375,2024-04-27T16:37:29.963657,Counting,1
27,Y232,S4/out/20,1,2024-04-27T16:37:29.991704,Output,1
9,D100,Encoder Value,254,2024-04-27T16:37:30.078558,Encoder,1
24,D3020,GOOD_CNT_TR1,8114,2024-04-27T16:37:30.096457,Counting,1
25,D3022,GOOD_CNT_TR2,8164,2024-04-27T16:37:30.118738,Counting,1
10,X55,S4/in/00,0,2024-04-27T16:37:30.194877,Input,1
26,D3024,GOOD_CNT_TR3,7997,2024-04-27T16:37:30.266625,Counting,1
10,D100,Encoder Value,314,2024-04-27T16:37:30.354222,Encoder,1
28,Y223,S4/out/13,1,2024-04-27T16:37:30.372036,Output,1
27,D3026,GOOD_CNT_TR4,8040,2024-04-27T16:37:30.390720,Counting,1
11,D100,Encoder Value,399,2024-04-27T16:37:30.489896,Encoder,1
28,D3039,productCount,-31966,2024-04-27T16:37:30.550367,Counting,1
29,Y224,S4/out/14,0,2024-04-27T16:37:30.650519,Output,1
12,D100,Encoder Value,462,2024-04-27T16:37:30.679497,Encoder,1
30,Y226,S4/out/16,0,2024-04-27T16:37:30.778126,Output,1
31,Y230,S4/out/18,0,2024-04-27T16:37:30.821670,Output,1
32,Y232,S4/out/20,0,2024-04-27T16:37:30.930417,Output,1
13,D100,Encoder Value,526,2024-04-27T16:37:30.977560,Encoder,1
33,Y235,S4/out/23,1,2024-04-27T16:37:31.082163,Output,1
14,D100,Encoder Value,613,2024-04-27T16:37:31.115523,Encoder,1
34,Y223,S4/out/13,0,2024-04-27T16:37:31.308072,Output,1
15,D100,Encoder Value,657,2024-04-27T16:37:31.338525,Encoder,1
35,Y235,S4/out/23,0,2024-04-27T16:37:31.427358,Output,1
16,D100,Encoder Value,736,2024-04-27T16:37:31.555521,Encoder,1
36,Y222,S4/out/12,1,2024-04-27T16:37:31.639414,Output,1
17,D100,Encoder Value,810,2024-04-27T16:37:31.678539,Encoder,1
18,D100,Encoder Value,852,2024-04-27T16:37:31.797107,Encoder,1
37,Y234,S4/out/22,1,2024-04-27T16:37:31.858784,Output,1
19,D100,Encoder Value,897,2024-04-27T16:37:31.926324,Encoder,1
20,D100,Encoder Value,938,2024-04-27T16:37:32.045806,Encoder,1
38,Y222,S4/out/12,0,2024-04-27T16:37:32.109359,Output,1
11,X55,S4/in/00,1,2024-04-27T16:37:32.186099,Input,1
29,D3012,goodProductRaw,32319,2024-04-27T16:37:32.248828,Counting,1
39,Y234,S4/out/22,0,2024-04-27T16:37:32.321349,Output,1
21,D100,Encoder Value,6,2024-04-27T16:37:32.383505,Encoder,1
30,D3150,ACT_BATCH_CNT,2006,2024-04-27T16:37:32.447271,Counting,1
31,D3000,TOTAL_CNT_TR1,8405,2024-04-27T16:37:32.476287,Counting,1
32,D3002,TOTAL_CNT_TR2,8399,2024-04-27T16:37:32.607623,Counting,1
40,Y224,S4/out/14,1,2024-04-27T16:37:32.640100,Output,1
22,D100,Encoder Value,124,2024-04-27T16:37:32.690680,Encoder,1
33,D3004,TOTAL_CNT_TR3,8394,2024-04-27T16:37:32.731365,Counting,1
41,Y226,S4/out/16,1,2024-04-27T16:37:32.763135,Output,1
23,D100,Encoder Value,210,2024-04-27T16:37:32.828265,Encoder,1
34,D3006,TOTAL_CNT_TR4,8376,2024-04-27T16:37:32.859867,Counting,1
42,Y230,S4/out/18,1,2024-04-27T16:37:32.916901,Output,1
43,Y232,S4/out/20,1,2024-04-27T16:37:32.962964,Output,1
12,X55,S4/in/00,0,2024-04-27T16:37:33.025511,Input,1
35,D3020,GOOD_CNT_TR1,8115,2024-04-27T16:37:33.082549,Counting,1
24,D100,Encoder Value,293,2024-04-27T16:37:33.215075,Encoder,1
36,D3022,GOOD_CNT_TR2,8165,2024-04-27T16:37:33.245716,Counting,1
37,D3024,GOOD_CNT_TR3,7998,2024-04-27T16:37:33.268745,Counting,1
44,Y223,S4/out/13,1,2024-04-27T16:37:33.355042,Output,1
38,D3026,GOOD_CNT_TR4,8041,2024-04-27T16:37:33.439686,Counting,1
45,Y224,S4/out/14,0,2024-04-27T16:37:33.459843,Output,1
25,D100,Encoder Value,416,2024-04-27T16:37:33.506140,Encoder,1
39,D3039,productCount,-31962,2024-04-27T16:37:33.542946,Counting,1
46,Y226,S4/out/16,0,2024-04-27T16:37:33.568102,Output,1
26,D100,Encoder Value,486,2024-04-27T16:37:33.623929,Encoder,1
47,Y230,S4/out/18,0,2024-04-27T16:37:33.671841,Output,1
27,D100,Encoder Value,524,2024-04-27T16:37:33.733386,Encoder,1
48,Y232,S4/out/20,0,2024-04-27T16:37:33.758663,Output,1
28,D100,Encoder Value,559,2024-04-27T16:37:33.831834,Encoder,1
49,Y235,S4/out/23,1,2024-04-27T16:37:33.853612,Output,1
29,D100,Encoder Value,597,2024-04-27T16:37:33.945077,Encoder,1
50,Y223,S4/out/13,0,2024-04-27T16:37:33.966173,Output,1
51,Y235,S4/out/23,0,2024-04-27T16:37:33.981528,Output,1
30,D100,Encoder Value,634,2024-04-27T16:37:34.053086,Encoder,1
31,D100,Encoder Value,670,2024-04-27T16:37:34.157811,Encoder,1
32,D100,Encoder Value,707,2024-04-27T16:37:34.262571,Encoder,1
33,D100,Encoder Value,754,2024-04-27T16:37:34.481951,Encoder,1
52,Y222,S4/out/12,1,2024-04-27T16:37:34.555988,Output,1
53,Y234,S4/out/22,1,2024-04-27T16:37:34.576514,Output,1
34,D100,Encoder Value,833,2024-04-27T16:37:34.620325,Encoder,1
35,D100,Encoder Value,877,2024-04-27T16:37:34.743787,Encoder,1
40,D3012,goodProductRaw,32323,2024-04-27T16:37:34.945197,Counting,1
13,X55,S4/in/00,1,2024-04-27T16:37:34.978510,Input,1
54,Y222,S4/out/12,0,2024-04-27T16:37:35.011439,Output,1
36,D100,Encoder Value,943,2024-04-27T16:37:35.059898,Encoder,1
41,D3150,ACT_BATCH_CNT,2010,2024-04-27T16:37:35.084447,Counting,1
55,Y234,S4/out/22,0,2024-04-27T16:37:35.131161,Output,1
42,D3000,TOTAL_CNT_TR1,8406,2024-04-27T16:37:35.193437,Counting,1
37,D100,Encoder Value,28,2024-04-27T16:37:35.271772,Encoder,1
43,D3002,TOTAL_CNT_TR2,8400,2024-04-27T16:37:35.291604,Counting,1
56,Y224,S4/out/14,1,2024-04-27T16:37:35.323485,Output,1
38,D100,Encoder Value,93,2024-04-27T16:37:35.374231,Encoder,1
44,D3004,TOTAL_CNT_TR3,8395,2024-04-27T16:37:35.395442,Counting,1
57,Y226,S4/out/16,1,2024-04-27T16:37:35.426110,Output,1
39,D100,Encoder Value,131,2024-04-27T16:37:35.482445,Encoder,1
45,D3006,TOTAL_CNT_TR4,8377,2024-04-27T16:37:35.500567,Counting,1
46,D3020,GOOD_CNT_TR1,8116,2024-04-27T16:37:35.516093,Counting,1
58,Y230,S4/out/18,1,2024-04-27T16:37:35.539094,Output,1
59,Y232,S4/out/20,1,2024-04-27T16:37:35.551138,Output,1
40,D100,Encoder Value,176,2024-04-27T16:37:35.609850,Encoder,1
47,D3022,GOOD_CNT_TR2,8166,2024-04-27T16:37:35.637345,Counting,1
60,Y223,S4/out/13,1,2024-04-27T16:37:35.701982,Output,1
41,D100,Encoder Value,232,2024-04-27T16:37:35.769995,Encoder,1
61,Y235,S4/out/23,1,2024-04-27T16:37:35.828583,Output,1
42,D100,Encoder Value,278,2024-04-27T16:37:35.904593,Encoder,1
48,D3024,GOOD_CNT_TR3,7999,2024-04-27T16:37:35.988088,Counting,1
14,X55,S4/in/00,0,2024-04-27T16:37:36.023713,Input,1
43,D100,Encoder Value,333,2024-04-27T16:37:36.061219,Encoder,1
62,Y224,S4/out/14,0,2024-04-27T16:37:36.112877,Output,1
63,Y226,S4/out/16,0,2024-04-27T16:37:36.454916,Output,1
49,D3026,GOOD_CNT_TR4,8042,2024-04-27T16:37:36.493704,Counting,1
44,D100,Encoder Value,467,2024-04-27T16:37:36.567600,Encoder,1
64,Y230,S4/out/18,0,2024-04-27T16:37:36.603301,Output,1
65,Y232,S4/out/20,0,2024-04-27T16:37:36.642406,Output,1
50,D3039,productCount,-31958,2024-04-27T16:37:36.673927,Counting,1
45,D100,Encoder Value,572,2024-04-27T16:37:36.822458,Encoder,1
66,Y223,S4/out/13,0,2024-04-27T16:37:36.870537,Output,1
46,D100,Encoder Value,641,2024-04-27T16:37:36.950108,Encoder,1
67,Y225,S4/out/15,1,2024-04-27T16:37:36.994406,Output,1
47,D100,Encoder Value,684,2024-04-27T16:37:37.075102,Encoder,1
68,Y227,S4/out/17,1,2024-04-27T16:37:37.103077,Output,1
48,D100,Encoder Value,729,2024-04-27T16:37:37.203044,Encoder,1
69,Y231,S4/out/19,1,2024-04-27T16:37:37.222341,Output,1
49,D100,Encoder Value,772,2024-04-27T16:37:37.326539,Encoder,1
70,Y233,S4/out/21,1,2024-04-27T16:37:37.428200,Output,1
71,Y235,S4/out/23,0,2024-04-27T16:37:37.540337,Output,1
50,D100,Encoder Value,822,2024-04-27T16:37:37.563853,Encoder,1
51,D100,Encoder Value,898,2024-04-27T16:37:37.672218,Encoder,1
72,Y222,S4/out/12,1,2024-04-27T16:37:37.777429,Output,1
52,D100,Encoder Value,941,2024-04-27T16:37:37.805998,Encoder,1
15,X55,S4/in/00,1,2024-04-27T16:37:37.848290,Input,1
73,Y225,S4/out/15,0,2024-04-27T16:37:37.901151,Output,1
53,D100,Encoder Value,989,2024-04-27T16:37:37.949704,Encoder,1
74,Y227,S4/out/17,0,2024-04-27T16:37:38.024576,Output,1
51,D3012,goodProductRaw,32327,2024-04-27T16:37:38.040069,Counting,1
54,D100,Encoder Value,38,2024-04-27T16:37:38.092634,Encoder,1
75,Y231,S4/out/19,0,2024-04-27T16:37:38.159850,Output,1
52,D3150,ACT_BATCH_CNT,2014,2024-04-27T16:37:38.184814,Counting,1
55,D100,Encoder Value,87,2024-04-27T16:37:38.235777,Encoder,1
76,Y233,S4/out/21,0,2024-04-27T16:37:38.289246,Output,1
53,D3000,TOTAL_CNT_TR1,8407,2024-04-27T16:37:38.308903,Counting,1
54,D3002,TOTAL_CNT_TR2,8401,2024-04-27T16:37:38.316006,Counting,1
56,D100,Encoder Value,140,2024-04-27T16:37:38.387764,Encoder,1
77,Y234,S4/out/22,1,2024-04-27T16:37:38.431210,Output,1
55,D3004,TOTAL_CNT_TR3,8396,2024-04-27T16:37:38.477928,Counting,1
56,D3006,TOTAL_CNT_TR4,8378,2024-04-27T16:37:38.588560,Counting,1
57,D100,Encoder Value,195,2024-04-27T16:37:38.643731,Encoder,1
78,Y222,S4/out/12,0,2024-04-27T16:37:38.691338,Output,1
57,D3020,GOOD_CNT_TR1,8117,2024-04-27T16:37:38.718689,Counting,1
58,D100,Encoder Value,277,2024-04-27T16:37:38.779575,Encoder,1
79,Y223,S4/out/13,1,2024-04-27T16:37:38.812048,Output,1
58,D3022,GOOD_CNT_TR2,8167,2024-04-27T16:37:38.843583,Counting,1
16,X55,S4/in/00,0,2024-04-27T16:37:38.882298,Input,1
59,D100,Encoder Value,331,2024-04-27T16:37:38.937366,Encoder,1
80,Y224,S4/out/14,1,2024-04-27T16:37:38.965483,Output,1
59,D3024,GOOD_CNT_TR3,8000,2024-04-27T16:37:39.002429,Counting,1
81,Y226,S4/out/16,1,2024-04-27T16:37:39.093503,Output,1
60,D100,Encoder Value,388,2024-04-27T16:37:39.188621,Encoder,1
82,Y230,S4/out/18,1,2024-04-27T16:37:39.232276,Output,1
60,D3026,GOOD_CNT_TR4,8043,2024-04-27T16:37:39.267612,Counting,1
61,D100,Encoder Value,479,2024-04-27T16:37:39.354615,Encoder,1
83,Y232,S4/out/20,1,2024-04-27T16:37:39.371629,Output,1
61,D3039,productCount,-31954,2024-04-27T16:37:39.386776,Counting,1
62,D100,Encoder Value,518,2024-04-27T16:37:39.472492,Encoder,1
84,Y234,S4/out/22,0,2024-04-27T16:37:39.551276,Output,1
63,D100,Encoder Value,551,2024-04-27T16:37:39.565349,Encoder,1
85,Y235,S4/out/23,1,2024-04-27T16:37:39.624421,Output,1
64,D100,Encoder Value,588,2024-04-27T16:37:39.675227,Encoder,1
65,D100,Encoder Value,627,2024-04-27T16:37:39.789446,Encoder,1
86,Y223,S4/out/13,0,2024-04-27T16:37:39.857747,Output,1
87,Y224,S4/out/14,0,2024-04-27T16:37:39.894859,Output,1
88,Y226,S4/out/16,0,2024-04-27T16:37:39.946455,Output,1
66,D100,Encoder Value,711,2024-04-27T16:37:40.033955,Encoder,1
67,D100,Encoder Value,761,2024-04-27T16:37:40.175333,Encoder,1
89,Y230,S4/out/18,0,2024-04-27T16:37:40.217048,Output,1
90,Y232,S4/out/20,0,2024-04-27T16:37:40.268141,Output,1
68,D100,Encoder Value,834,2024-04-27T16:37:40.379123,Encoder,1
91,Y235,S4/out/23,0,2024-04-27T16:37:40.420389,Output,1
69,D100,Encoder Value,885,2024-04-27T16:37:40.522240,Encoder,1
70,D100,Encoder Value,922,2024-04-27T16:37:40.631712,Encoder,1
17,X55,S4/in/00,1,2024-04-27T16:37:40.679286,Input,1
62,D3012,goodProductRaw,32331,2024-04-27T16:37:40.731005,Counting,1
63,D3150,ACT_BATCH_CNT,2018,2024-04-27T16:37:40.749005,Counting,1
92,Y222,S4/out/12,1,2024-04-27T16:37:40.829498,Output,1
71,D100,Encoder Value,998,2024-04-27T16:37:40.853662,Encoder,1
93,Y234,S4/out/22,1,2024-04-27T16:37:40.938750,Output,1
64,D3000,TOTAL_CNT_TR1,8408,2024-04-27T16:37:40.957726,Counting,1
65,D3002,TOTAL_CNT_TR2,8402,2024-04-27T16:37:40.968922,Counting,1
72,D100,Encoder Value,76,2024-04-27T16:37:41.082101,Encoder,1
94,Y222,S4/out/12,0,2024-04-27T16:37:41.160544,Output,1
66,D3004,TOTAL_CNT_TR3,8397,2024-04-27T16:37:41.187640,Counting,1
73,D100,Encoder Value,122,2024-04-27T16:37:41.214931,Encoder,1
95,Y224,S4/out/14,1,2024-04-27T16:37:41.299515,Output,1
67,D3006,TOTAL_CNT_TR4,8379,2024-04-27T16:37:41.313043,Counting,1
74,D100,Encoder Value,170,2024-04-27T16:37:41.344317,Encoder,1
96,Y226,S4/out/16,1,2024-04-27T16:37:41.426847,Output,1
68,D3020,GOOD_CNT_TR1,8118,2024-04-27T16:37:41.431869,Counting,1
75,D100,Encoder Value,218,2024-04-27T16:37:41.487486,Encoder,1
97,Y230,S4/out/18,1,2024-04-27T16:37:41.549937,Output,1
69,D3022,GOOD_CNT_TR2,8168,2024-04-27T16:37:41.560291,Counting,1
76,D100,Encoder Value,263,2024-04-27T16:37:41.619498,Encoder,1
18,X55,S4/in/00,0,2024-04-27T16:37:41.649763,Input,1
98,Y232,S4/out/20,1,2024-04-27T16:37:41.684832,Output,1
70,D3024,GOOD_CNT_TR3,8001,2024-04-27T16:37:41.708974,Counting,1
77,D100,Encoder Value,317,2024-04-27T16:37:41.775586,Encoder,1
99,Y234,S4/out/22,0,2024-04-27T16:37:41.816175,Output,1
71,D3026,GOOD_CNT_TR4,8044,2024-04-27T16:37:41.846329,Counting,1
72,D3039,productCount,-31950,2024-04-27T16:37:41.964181,Counting,1
78,D100,Encoder Value,374,2024-04-27T16:37:42.024367,Encoder,1
100,Y224,S4/out/14,0,2024-04-27T16:37:42.067825,Output,1
79,D100,Encoder Value,451,2024-04-27T16:37:42.154517,Encoder,1
101,Y226,S4/out/16,0,2024-04-27T16:37:42.191169,Output,1
102,Y230,S4/out/18,0,2024-04-27T16:37:42.301336,Output,1
103,Y232,S4/out/20,0,2024-04-27T16:37:42.423923,Output,1
80,D100,Encoder Value,535,2024-04-27T16:37:42.502242,Encoder,1
81,D100,Encoder Value,610,2024-04-27T16:37:42.618017,Encoder,1
104,Y225,S4/out/15,1,2024-04-27T16:37:42.655491,Output,1
82,D100,Encoder Value,658,2024-04-27T16:37:42.757653,Encoder,1
105,Y227,S4/out/17,1,2024-04-27T16:37:42.781606,Output,1
83,D100,Encoder Value,705,2024-04-27T16:37:42.892396,Encoder,1
106,Y231,S4/out/19,1,2024-04-27T16:37:42.987481,Output,1
84,D100,Encoder Value,748,2024-04-27T16:37:43.016555,Encoder,1
107,Y233,S4/out/21,1,2024-04-27T16:37:43.097996,Output,1
85,D100,Encoder Value,793,2024-04-27T16:37:43.137183,Encoder,1
86,D100,Encoder Value,833,2024-04-27T16:37:43.252051,Encoder,1
108,Y222,S4/out/12,1,2024-04-27T16:37:43.315359,Output,1
87,D100,Encoder Value,877,2024-04-27T16:37:43.372533,Encoder,1
109,Y225,S4/out/15,0,2024-04-27T16:37:43.432534,Output,1
88,D100,Encoder Value,920,2024-04-27T16:37:43.503104,Encoder,1
110,Y227,S4/out/17,0,2024-04-27T16:37:43.541213,Output,1
19,X55,S4/in/00,1,2024-04-27T16:37:43.599644,Input,1
89,D100,Encoder Value,967,2024-04-27T16:37:43.642366,Encoder,1
111,Y231,S4/out/19,0,2024-04-27T16:37:43.673094,Output,1
90,D100,Encoder Value,13,2024-04-27T16:37:43.775589,Encoder,1
112,Y233,S4/out/21,0,2024-04-27T16:37:43.800184,Output,1
73,D3012,goodProductRaw,32335,2024-04-27T16:37:43.893258,Counting,1
91,D100,Encoder Value,64,2024-04-27T16:37:43.927459,Encoder,1
74,D3150,ACT_BATCH_CNT,2022,2024-04-27T16:37:44.011075,Counting,1
113,Y234,S4/out/22,1,2024-04-27T16:37:44.036338,Output,1
92,D100,Encoder Value,111,2024-04-27T16:37:44.065603,Encoder,1
75,D3000,TOTAL_CNT_TR1,8409,2024-04-27T16:37:44.138569,Counting,1
93,D100,Encoder Value,154,2024-04-27T16:37:44.184574,Encoder,1
76,D3002,TOTAL_CNT_TR2,8403,2024-04-27T16:37:44.250507,Counting,1
114,Y222,S4/out/12,0,2024-04-27T16:37:44.270756,Output,1
94,D100,Encoder Value,202,2024-04-27T16:37:44.306403,Encoder,1
77,D3004,TOTAL_CNT_TR3,8398,2024-04-27T16:37:44.372069,Counting,1
115,Y224,S4/out/14,1,2024-04-27T16:37:44.394605,Output,1
95,D100,Encoder Value,249,2024-04-27T16:37:44.457863,Encoder,1
78,D3006,TOTAL_CNT_TR4,8380,2024-04-27T16:37:44.503837,Counting,1
116,Y226,S4/out/16,1,2024-04-27T16:37:44.525447,Output,1
96,D100,Encoder Value,298,2024-04-27T16:37:44.597880,Encoder,1
79,D3020,GOOD_CNT_TR1,8119,2024-04-27T16:37:44.632365,Counting,1
117,Y230,S4/out/18,1,2024-04-27T16:37:44.666143,Output,1
20,X55,S4/in/00,0,2024-04-27T16:37:44.724424,Input,1
97,D100,Encoder Value,356,2024-04-27T16:37:44.762697,Encoder,1
80,D3022,GOOD_CNT_TR2,8169,2024-04-27T16:37:44.784931,Counting,1
81,D3024,GOOD_CNT_TR3,8002,2024-04-27T16:37:44.807781,Counting,1
98,D100,Encoder Value,406,2024-04-27T16:37:44.905236,Encoder,1
82,D3026,GOOD_CNT_TR4,8045,2024-04-27T16:37:44.928244,Counting,1
83,D3039,productCount,-31946,2024-04-27T16:37:44.953299,Counting,1
118,Y232,S4/out/20,1,2024-04-27T16:37:45.034019,Output,1
99,D100,Encoder Value,461,2024-04-27T16:37:45.063709,Encoder,1
119,Y234,S4/out/22,0,2024-04-27T16:37:45.152400,Output,1
100,D100,Encoder Value,506,2024-04-27T16:37:45.281857,Encoder,1
120,Y224,S4/out/14,0,2024-04-27T16:37:45.364201,Output,1
101,D100,Encoder Value,580,2024-04-27T16:37:45.410000,Encoder,1
121,Y225,S4/out/15,1,2024-04-27T16:37:45.648118,Output,1
102,D100,Encoder Value,650,2024-04-27T16:37:45.713874,Encoder,1
122,Y226,S4/out/16,0,2024-04-27T16:37:45.769019,Output,1
103,D100,Encoder Value,730,2024-04-27T16:37:45.845475,Encoder,1
123,Y227,S4/out/17,1,2024-04-27T16:37:45.889155,Output,1
124,Y230,S4/out/18,0,2024-04-27T16:37:46.005909,Output,1
104,D100,Encoder Value,780,2024-04-27T16:37:46.081390,Encoder,1
125,Y231,S4/out/19,1,2024-04-27T16:37:46.127178,Output,1
105,D100,Encoder Value,870,2024-04-27T16:37:46.238911,Encoder,1
126,Y232,S4/out/20,0,2024-04-27T16:37:46.271986,Output,1
21,X55,S4/in/00,1,2024-04-27T16:37:46.356383,Input,1
127,Y233,S4/out/21,1,2024-04-27T16:37:46.391631,Output,1
84,D3012,goodProductRaw,32339,2024-04-27T16:37:46.540050,Counting,1
106,D100,Encoder Value,952,2024-04-27T16:37:46.576479,Encoder,1
128,Y225,S4/out/15,0,2024-04-27T16:37:46.621800,Output,1
85,D3150,ACT_BATCH_CNT,2026,2024-04-27T16:37:46.692733,Counting,1
129,Y227,S4/out/17,0,2024-04-27T16:37:46.758026,Output,1
86,D3000,TOTAL_CNT_TR1,8410,2024-04-27T16:37:46.815764,Counting,1
107,D100,Encoder Value,38,2024-04-27T16:37:46.851371,Encoder,1
130,Y231,S4/out/19,0,2024-04-27T16:37:46.902205,Output,1
131,Y233,S4/out/21,0,2024-04-27T16:37:46.935261,Output,1
87,D3002,TOTAL_CNT_TR2,8404,2024-04-27T16:37:46.981535,Counting,1
108,D100,Encoder Value,138,2024-04-27T16:37:47.022825,Encoder,1
132,Y234,S4/out/22,1,2024-04-27T16:37:47.066504,Output,1
88,D3004,TOTAL_CNT_TR3,8399,2024-04-27T16:37:47.111243,Counting,1
89,D3006,TOTAL_CNT_TR4,8381,2024-04-27T16:37:47.128322,Counting,1
109,D100,Encoder Value,192,2024-04-27T16:37:47.177228,Encoder,1
90,D3020,GOOD_CNT_TR1,8120,2024-04-27T16:37:47.259113,Counting,1
110,D100,Encoder Value,237,2024-04-27T16:37:47.307635,Encoder,1
133,Y223,S4/out/13,1,2024-04-27T16:37:47.338364,Output,1
91,D3022,GOOD_CNT_TR2,8170,2024-04-27T16:37:47.386875,Counting,1
22,X55,S4/in/00,0,2024-04-27T16:37:47.415517,Input,1
111,D100,Encoder Value,289,2024-04-27T16:37:47.455422,Encoder,1
92,D3024,GOOD_CNT_TR3,8003,2024-04-27T16:37:47.514183,Counting,1
134,Y224,S4/out/14,1,2024-04-27T16:37:47.568383,Output,1
112,D100,Encoder Value,339,2024-04-27T16:37:47.591044,Encoder,1
93,D3026,GOOD_CNT_TR4,8046,2024-04-27T16:37:47.652536,Counting,1
135,Y226,S4/out/16,1,2024-04-27T16:37:47.724391,Output,1
113,D100,Encoder Value,401,2024-04-27T16:37:47.774933,Encoder,1
94,D3039,productCount,-31942,2024-04-27T16:37:47.813342,Counting,1
136,Y230,S4/out/18,1,2024-04-27T16:37:47.867705,Output,1
114,D100,Encoder Value,454,2024-04-27T16:37:47.927945,Encoder,1
137,Y232,S4/out/20,1,2024-04-27T16:37:47.995515,Output,1
115,D100,Encoder Value,497,2024-04-27T16:37:48.055078,Encoder,1
138,Y234,S4/out/22,0,2024-04-27T16:37:48.113663,Output,1
139,Y235,S4/out/23,1,2024-04-27T16:37:48.245413,Output,1
116,D100,Encoder Value,552,2024-04-27T16:37:48.314673,Encoder,1
117,D100,Encoder Value,626,2024-04-27T16:37:48.430247,Encoder,1
140,Y223,S4/out/13,0,2024-04-27T16:37:48.472151,Output,1
141,Y224,S4/out/14,0,2024-04-27T16:37:48.598916,Output,1
118,D100,Encoder Value,719,2024-04-27T16:37:48.791361,Encoder,1
142,Y226,S4/out/16,0,2024-04-27T16:37:48.838486,Output,1
119,D100,Encoder Value,801,2024-04-27T16:37:48.930498,Encoder,1
143,Y230,S4/out/18,0,2024-04-27T16:37:48.966034,Output,1
120,D100,Encoder Value,849,2024-04-27T16:37:49.058847,Encoder,1
144,Y232,S4/out/20,0,2024-04-27T16:37:49.084447,Output,1
23,X55,S4/in/00,1,2024-04-27T16:37:49.167507,Input,1
121,D100,Encoder Value,895,2024-04-27T16:37:49.195993,Encoder,1
145,Y235,S4/out/23,0,2024-04-27T16:37:49.294924,Output,1
122,D100,Encoder Value,939,2024-04-27T16:37:49.324564,Encoder,1
95,D3012,goodProductRaw,32343,2024-04-27T16:37:49.414544,Counting,1
146,Y234,S4/out/22,1,2024-04-27T16:37:49.505943,Output,1
123,D100,Encoder Value,12,2024-04-27T16:37:49.530765,Encoder,1
96,D3150,ACT_BATCH_CNT,2030,2024-04-27T16:37:49.634431,Counting,1
124,D100,Encoder Value,56,2024-04-27T16:37:49.663955,Encoder,1
147,Y234,S4/out/22,0,2024-04-27T16:37:49.732195,Output,1
97,D3000,TOTAL_CNT_TR1,8411,2024-04-27T16:37:49.749783,Counting,1
125,D100,Encoder Value,97,2024-04-27T16:37:49.786163,Encoder,1
98,D3002,TOTAL_CNT_TR2,8405,2024-04-27T16:37:49.853868,Counting,1
148,Y224,S4/out/14,1,2024-04-27T16:37:49.952293,Output,1
99,D3004,TOTAL_CNT_TR3,8400,2024-04-27T16:37:49.969721,Counting,1
126,D100,Encoder Value,140,2024-04-27T16:37:50.013400,Encoder,1
149,Y226,S4/out/16,1,2024-04-27T16:37:50.094417,Output,1
100,D3006,TOTAL_CNT_TR4,8382,2024-04-27T16:37:50.112866,Counting,1
127,D100,Encoder Value,228,2024-04-27T16:37:50.155661,Encoder,1
150,Y230,S4/out/18,1,2024-04-27T16:37:50.226354,Output,1
101,D3020,GOOD_CNT_TR1,8121,2024-04-27T16:37:50.249354,Counting,1
128,D100,Encoder Value,276,2024-04-27T16:37:50.296296,Encoder,1
24,X55,S4/in/00,0,2024-04-27T16:37:50.335839,Input,1
151,Y232,S4/out/20,1,2024-04-27T16:37:50.361566,Output,1
