No.,ID,Name Variable,Value,Timestamp,Kind of Data,Connected Wifi
194,D3012,goodProductRaw,32083,2024-04-27T16:34:07.196438,Counting,1
195,D3150,ACT_BATCH_CNT,1770,2024-04-27T16:34:07.310022,Counting,1
288,Y22,S2/out/01,1,2024-04-27T16:34:07.352140,Output,1
289,D100,Encoder Value,30,2024-04-27T16:34:07.406059,Encoder,1
196,D3000,TOTAL_CNT_TR1,8346,2024-04-27T16:34:07.443432,Counting,1
289,Y27,S2/out/02,0,2024-04-27T16:34:07.484954,Output,1
290,D100,Encoder Value,114,2024-04-27T16:34:07.540723,Encoder,1
197,D3002,TOTAL_CNT_TR2,8340,2024-04-27T16:34:07.562984,Counting,1
290,Y33,S2/out/06,1,2024-04-27T16:34:07.603574,Output,1
291,D100,Encoder Value,159,2024-04-27T16:34:07.671355,Encoder,1
291,Y34,S2/out/07,1,2024-04-27T16:34:07.709586,Output,1
198,D3004,TOTAL_CNT_TR3,8335,2024-04-27T16:34:07.775129,Counting,1
292,D100,Encoder Value,205,2024-04-27T16:34:07.802656,Encoder,1
199,D3006,TOTAL_CNT_TR4,8317,2024-04-27T16:34:08.009149,Counting,1
293,D100,Encoder Value,291,2024-04-27T16:34:08.054733,Encoder,1
200,D3020,GOOD_CNT_TR1,8056,2024-04-27T16:34:08.134909,Counting,1
292,Y35,S2/out/08,1,2024-04-27T16:34:08.167757,Output,1
294,D100,Encoder Value,343,2024-04-27T16:34:08.202821,Encoder,1
70,X33,S2/in/00,0,2024-04-27T16:34:08.236078,Input,1
201,D3022,GOOD_CNT_TR2,8106,2024-04-27T16:34:08.278605,Counting,1
293,Y36,S2/out/09,1,2024-04-27T16:34:08.319748,Output,1
295,D100,Encoder Value,403,2024-04-27T16:34:08.369705,Encoder,1
294,Y207,S2/out/16,0,2024-04-27T16:34:08.451766,Output,1
295,Y210,S2/out/17,0,2024-04-27T16:34:08.491931,Output,1
71,X34,S2/in/01,1,2024-04-27T16:34:08.541613,Input,1
202,D3024,GOOD_CNT_TR3,7939,2024-04-27T16:34:08.572581,Counting,1
296,D100,Encoder Value,461,2024-04-27T16:34:08.651078,Encoder,1
203,D3026,GOOD_CNT_TR4,7982,2024-04-27T16:34:08.690695,Counting,1
297,D100,Encoder Value,541,2024-04-27T16:34:08.768999,Encoder,1
204,D3039,productCount,-32198,2024-04-27T16:34:08.803052,Counting,1
296,Y22,S2/out/01,0,2024-04-27T16:34:08.859366,Output,1
297,Y33,S2/out/06,0,2024-04-27T16:34:08.882529,Output,1
298,D100,Encoder Value,594,2024-04-27T16:34:08.920379,Encoder,1
298,Y34,S2/out/07,0,2024-04-27T16:34:09.003954,Output,1
299,D100,Encoder Value,638,2024-04-27T16:34:09.048462,Encoder,1
299,Y35,S2/out/08,0,2024-04-27T16:34:09.117701,Output,1
300,D100,Encoder Value,682,2024-04-27T16:34:09.180408,Encoder,1
300,Y36,S2/out/09,0,2024-04-27T16:34:09.240310,Output,1
301,D100,Encoder Value,728,2024-04-27T16:34:09.313612,Encoder,1
302,D100,Encoder Value,768,2024-04-27T16:34:09.426893,Encoder,1
301,Y27,S2/out/02,1,2024-04-27T16:34:09.455928,Output,1
72,X33,S2/in/00,1,2024-04-27T16:34:09.489535,Input,1
303,D100,Encoder Value,819,2024-04-27T16:34:09.569805,Encoder,1
302,Y207,S2/out/16,1,2024-04-27T16:34:09.597463,Output,1
73,X34,S2/in/01,0,2024-04-27T16:34:09.647894,Input,1
304,D100,Encoder Value,870,2024-04-27T16:34:09.712337,Encoder,1
303,Y27,S2/out/02,0,2024-04-27T16:34:09.753523,Output,1
304,Y207,S2/out/16,0,2024-04-27T16:34:09.780596,Output,1
305,D100,Encoder Value,928,2024-04-27T16:34:09.880655,Encoder,1
305,Y210,S2/out/17,1,2024-04-27T16:34:09.917241,Output,1
306,D100,Encoder Value,974,2024-04-27T16:34:10.018504,Encoder,1
205,D3012,goodProductRaw,32087,2024-04-27T16:34:10.112200,Counting,1
307,D100,Encoder Value,18,2024-04-27T16:34:10.141252,Encoder,1
206,D3150,ACT_BATCH_CNT,1774,2024-04-27T16:34:10.224360,Counting,1
306,Y22,S2/out/01,1,2024-04-27T16:34:10.241944,Output,1
308,D100,Encoder Value,61,2024-04-27T16:34:10.266002,Encoder,1
207,D3000,TOTAL_CNT_TR1,8347,2024-04-27T16:34:10.347331,Counting,1
307,Y33,S2/out/06,1,2024-04-27T16:34:10.366230,Output,1
208,D3002,TOTAL_CNT_TR2,8341,2024-04-27T16:34:10.472501,Counting,1
308,Y34,S2/out/07,1,2024-04-27T16:34:10.492717,Output,1
309,D100,Encoder Value,113,2024-04-27T16:34:10.523987,Encoder,1
209,D3004,TOTAL_CNT_TR3,8336,2024-04-27T16:34:10.604416,Counting,1
309,Y35,S2/out/08,1,2024-04-27T16:34:10.624471,Output,1
310,Y36,S2/out/09,1,2024-04-27T16:34:10.648997,Output,1
311,Y210,S2/out/17,0,2024-04-27T16:34:10.666007,Output,1
210,D3006,TOTAL_CNT_TR4,8318,2024-04-27T16:34:10.835897,Counting,1
310,D100,Encoder Value,272,2024-04-27T16:34:10.872281,Encoder,1
211,D3020,GOOD_CNT_TR1,8057,2024-04-27T16:34:10.964691,Counting,1
311,D100,Encoder Value,316,2024-04-27T16:34:10.993257,Encoder,1
212,D3022,GOOD_CNT_TR2,8107,2024-04-27T16:34:11.081343,Counting,1
74,X33,S2/in/00,0,2024-04-27T16:34:11.102392,Input,1
312,Y206,S2/out/15,1,2024-04-27T16:34:11.113671,Output,1
312,D100,Encoder Value,373,2024-04-27T16:34:11.161059,Encoder,1
213,D3024,GOOD_CNT_TR3,7940,2024-04-27T16:34:11.234852,Counting,1
313,Y211,S2/out/18,1,2024-04-27T16:34:11.270230,Output,1
214,D3026,GOOD_CNT_TR4,7983,2024-04-27T16:34:11.362250,Counting,1
75,X34,S2/in/01,1,2024-04-27T16:34:11.386534,Input,1
313,D100,Encoder Value,428,2024-04-27T16:34:11.422417,Encoder,1
215,D3039,productCount,-32194,2024-04-27T16:34:11.514513,Counting,1
314,Y206,S2/out/15,0,2024-04-27T16:34:11.550607,Output,1
314,D100,Encoder Value,520,2024-04-27T16:34:11.589160,Encoder,1
315,Y211,S2/out/18,0,2024-04-27T16:34:11.679119,Output,1
315,D100,Encoder Value,566,2024-04-27T16:34:11.722630,Encoder,1
316,Y22,S2/out/01,0,2024-04-27T16:34:11.807261,Output,1
316,D100,Encoder Value,610,2024-04-27T16:34:11.850781,Encoder,1
317,Y33,S2/out/06,0,2024-04-27T16:34:11.929408,Output,1
317,D100,Encoder Value,656,2024-04-27T16:34:11.984738,Encoder,1
318,Y34,S2/out/07,0,2024-04-27T16:34:12.051763,Output,1
318,D100,Encoder Value,704,2024-04-27T16:34:12.123378,Encoder,1
319,Y35,S2/out/08,0,2024-04-27T16:34:12.179119,Output,1
319,D100,Encoder Value,750,2024-04-27T16:34:12.255463,Encoder,1
320,Y36,S2/out/09,0,2024-04-27T16:34:12.296937,Output,1
320,D100,Encoder Value,798,2024-04-27T16:34:12.388572,Encoder,1
76,X33,S2/in/00,1,2024-04-27T16:34:12.497235,Input,1
321,Y27,S2/out/02,1,2024-04-27T16:34:12.532503,Output,1
321,D100,Encoder Value,881,2024-04-27T16:34:12.624575,Encoder,1
322,Y207,S2/out/16,1,2024-04-27T16:34:12.649162,Output,1
77,X34,S2/in/01,0,2024-04-27T16:34:12.729224,Input,1
322,D100,Encoder Value,927,2024-04-27T16:34:12.757052,Encoder,1
323,Y210,S2/out/17,1,2024-04-27T16:34:12.780168,Output,1
323,D100,Encoder Value,971,2024-04-27T16:34:12.886716,Encoder,1
216,D3012,goodProductRaw,32091,2024-04-27T16:34:12.945207,Counting,1
324,D100,Encoder Value,13,2024-04-27T16:34:13.006069,Encoder,1
217,D3150,ACT_BATCH_CNT,1778,2024-04-27T16:34:13.058687,Counting,1
324,Y22,S2/out/01,1,2024-04-27T16:34:13.094434,Output,1
325,D100,Encoder Value,61,2024-04-27T16:34:13.146025,Encoder,1
218,D3000,TOTAL_CNT_TR1,8348,2024-04-27T16:34:13.195168,Counting,1
325,Y27,S2/out/02,0,2024-04-27T16:34:13.230384,Output,1
326,D100,Encoder Value,113,2024-04-27T16:34:13.300817,Encoder,1
219,D3002,TOTAL_CNT_TR2,8342,2024-04-27T16:34:13.337191,Counting,1
326,Y33,S2/out/06,1,2024-04-27T16:34:13.372353,Output,1
220,D3004,TOTAL_CNT_TR3,8337,2024-04-27T16:34:13.469697,Counting,1
327,Y34,S2/out/07,1,2024-04-27T16:34:13.495897,Output,1
327,D100,Encoder Value,169,2024-04-27T16:34:13.554590,Encoder,1
221,D3006,TOTAL_CNT_TR4,8319,2024-04-27T16:34:13.584501,Counting,1
328,Y35,S2/out/08,1,2024-04-27T16:34:13.628664,Output,1
328,D100,Encoder Value,287,2024-04-27T16:34:13.798125,Encoder,1
222,D3020,GOOD_CNT_TR1,8058,2024-04-27T16:34:13.820552,Counting,1
78,X33,S2/in/00,0,2024-04-27T16:34:13.844614,Input,1
329,D100,Encoder Value,336,2024-04-27T16:34:13.940329,Encoder,1
329,Y36,S2/out/09,1,2024-04-27T16:34:13.958267,Output,1
223,D3022,GOOD_CNT_TR2,8108,2024-04-27T16:34:14.038711,Counting,1
330,D100,Encoder Value,383,2024-04-27T16:34:14.068004,Encoder,1
79,X34,S2/in/01,1,2024-04-27T16:34:14.093664,Input,1
224,D3024,GOOD_CNT_TR3,7941,2024-04-27T16:34:14.170646,Counting,1
330,Y207,S2/out/16,0,2024-04-27T16:34:14.190823,Output,1
331,D100,Encoder Value,435,2024-04-27T16:34:14.219176,Encoder,1
225,D3026,GOOD_CNT_TR4,7984,2024-04-27T16:34:14.292940,Counting,1
331,Y210,S2/out/17,0,2024-04-27T16:34:14.309495,Output,1
332,D100,Encoder Value,480,2024-04-27T16:34:14.348488,Encoder,1
226,D3039,productCount,-32190,2024-04-27T16:34:14.420237,Counting,1
333,D100,Encoder Value,525,2024-04-27T16:34:14.554919,Encoder,1
332,Y22,S2/out/01,0,2024-04-27T16:34:14.637545,Output,1
334,D100,Encoder Value,593,2024-04-27T16:34:14.677108,Encoder,1
333,Y33,S2/out/06,0,2024-04-27T16:34:14.744568,Output,1
334,Y34,S2/out/07,0,2024-04-27T16:34:14.853527,Output,1
335,D100,Encoder Value,635,2024-04-27T16:34:14.894062,Encoder,1
335,Y35,S2/out/08,0,2024-04-27T16:34:14.981789,Output,1
336,D100,Encoder Value,715,2024-04-27T16:34:15.031075,Encoder,1
336,Y36,S2/out/09,0,2024-04-27T16:34:15.095344,Output,1
337,D100,Encoder Value,759,2024-04-27T16:34:15.160187,Encoder,1
338,D100,Encoder Value,803,2024-04-27T16:34:15.279632,Encoder,1
337,Y27,S2/out/02,1,2024-04-27T16:34:15.322105,Output,1
80,X33,S2/in/00,1,2024-04-27T16:34:15.349537,Input,1
339,D100,Encoder Value,855,2024-04-27T16:34:15.427610,Encoder,1
338,Y207,S2/out/16,1,2024-04-27T16:34:15.459588,Output,1
81,X34,S2/in/01,0,2024-04-27T16:34:15.500677,Input,1
340,D100,Encoder Value,907,2024-04-27T16:34:15.576956,Encoder,1
339,Y210,S2/out/17,1,2024-04-27T16:34:15.596582,Output,1
341,D100,Encoder Value,950,2024-04-27T16:34:15.700585,Encoder,1
227,D3012,goodProductRaw,32095,2024-04-27T16:34:15.780062,Counting,1
342,D100,Encoder Value,988,2024-04-27T16:34:15.813673,Encoder,1
228,D3150,ACT_BATCH_CNT,1782,2024-04-27T16:34:15.893753,Counting,1
340,Y22,S2/out/01,1,2024-04-27T16:34:15.912324,Output,1
343,D100,Encoder Value,32,2024-04-27T16:34:15.947663,Encoder,1
229,D3000,TOTAL_CNT_TR1,8349,2024-04-27T16:34:16.015177,Counting,1
341,Y27,S2/out/02,0,2024-04-27T16:34:16.037770,Output,1
344,D100,Encoder Value,79,2024-04-27T16:34:16.083365,Encoder,1
230,D3002,TOTAL_CNT_TR2,8343,2024-04-27T16:34:16.139954,Counting,1
342,Y33,S2/out/06,1,2024-04-27T16:34:16.162055,Output,1
345,D100,Encoder Value,127,2024-04-27T16:34:16.225872,Encoder,1
231,D3004,TOTAL_CNT_TR3,8338,2024-04-27T16:34:16.262570,Counting,1
343,Y34,S2/out/07,1,2024-04-27T16:34:16.284680,Output,1
232,D3006,TOTAL_CNT_TR4,8320,2024-04-27T16:34:16.390837,Counting,1
344,Y35,S2/out/08,1,2024-04-27T16:34:16.411954,Output,1
346,D100,Encoder Value,178,2024-04-27T16:34:16.475712,Encoder,1
233,D3020,GOOD_CNT_TR1,8059,2024-04-27T16:34:16.518744,Counting,1
345,Y36,S2/out/09,1,2024-04-27T16:34:16.532049,Output,1
347,D100,Encoder Value,265,2024-04-27T16:34:16.621318,Encoder,1
234,D3022,GOOD_CNT_TR2,8109,2024-04-27T16:34:16.651910,Counting,1
346,Y207,S2/out/16,0,2024-04-27T16:34:16.665442,Output,1
82,X33,S2/in/00,0,2024-04-27T16:34:16.809222,Input,1
235,D3024,GOOD_CNT_TR3,7942,2024-04-27T16:34:16.879921,Counting,1
347,Y210,S2/out/17,0,2024-04-27T16:34:16.908448,Output,1
348,D100,Encoder Value,352,2024-04-27T16:34:16.998835,Encoder,1
236,D3026,GOOD_CNT_TR4,7985,2024-04-27T16:34:17.031956,Counting,1
83,X34,S2/in/01,1,2024-04-27T16:34:17.083378,Input,1
349,D100,Encoder Value,447,2024-04-27T16:34:17.138921,Encoder,1
237,D3039,productCount,-32186,2024-04-27T16:34:17.164669,Counting,1
348,Y211,S2/out/18,1,2024-04-27T16:34:17.194950,Output,1
350,D100,Encoder Value,501,2024-04-27T16:34:17.297108,Encoder,1
351,D100,Encoder Value,540,2024-04-27T16:34:17.410855,Encoder,1
349,Y211,S2/out/18,0,2024-04-27T16:34:17.505371,Output,1
350,Y22,S2/out/01,0,2024-04-27T16:34:17.614193,Output,1
352,D100,Encoder Value,583,2024-04-27T16:34:17.713444,Encoder,1
351,Y33,S2/out/06,0,2024-04-27T16:34:17.736448,Output,1
353,D100,Encoder Value,687,2024-04-27T16:34:17.836119,Encoder,1
352,Y34,S2/out/07,0,2024-04-27T16:34:17.932390,Output,1
354,D100,Encoder Value,730,2024-04-27T16:34:17.961563,Encoder,1
353,Y35,S2/out/08,0,2024-04-27T16:34:18.044976,Output,1
355,D100,Encoder Value,774,2024-04-27T16:34:18.081431,Encoder,1
84,X33,S2/in/00,1,2024-04-27T16:34:18.116143,Input,1
354,Y36,S2/out/09,0,2024-04-27T16:34:18.172589,Output,1
356,D100,Encoder Value,825,2024-04-27T16:34:18.228247,Encoder,1
85,X34,S2/in/01,0,2024-04-27T16:34:18.265095,Input,1
355,Y27,S2/out/02,1,2024-04-27T16:34:18.324955,Output,1
357,D100,Encoder Value,880,2024-04-27T16:34:18.385393,Encoder,1
356,Y207,S2/out/16,1,2024-04-27T16:34:18.454151,Output,1
358,D100,Encoder Value,925,2024-04-27T16:34:18.514933,Encoder,1
357,Y210,S2/out/17,1,2024-04-27T16:34:18.567782,Output,1
359,D100,Encoder Value,968,2024-04-27T16:34:18.643365,Encoder,1
238,D3012,goodProductRaw,32099,2024-04-27T16:34:18.670028,Counting,1
360,D100,Encoder Value,11,2024-04-27T16:34:18.766651,Encoder,1
239,D3150,ACT_BATCH_CNT,1786,2024-04-27T16:34:18.787418,Counting,1
358,Y22,S2/out/01,1,2024-04-27T16:34:18.810311,Output,1
359,Y27,S2/out/02,0,2024-04-27T16:34:18.829359,Output,1
361,D100,Encoder Value,61,2024-04-27T16:34:18.913826,Encoder,1
360,Y33,S2/out/06,1,2024-04-27T16:34:18.946000,Output,1
240,D3000,TOTAL_CNT_TR1,8350,2024-04-27T16:34:19.024530,Counting,1
362,D100,Encoder Value,108,2024-04-27T16:34:19.049706,Encoder,1
361,Y34,S2/out/07,1,2024-04-27T16:34:19.072412,Output,1
241,D3002,TOTAL_CNT_TR2,8344,2024-04-27T16:34:19.151671,Counting,1
363,D100,Encoder Value,157,2024-04-27T16:34:19.191557,Encoder,1
242,D3004,TOTAL_CNT_TR3,8339,2024-04-27T16:34:19.259781,Counting,1
362,Y35,S2/out/08,1,2024-04-27T16:34:19.289271,Output,1
364,D100,Encoder Value,203,2024-04-27T16:34:19.319501,Encoder,1
243,D3006,TOTAL_CNT_TR4,8321,2024-04-27T16:34:19.387523,Counting,1
363,Y36,S2/out/09,1,2024-04-27T16:34:19.410104,Output,1
365,D100,Encoder Value,252,2024-04-27T16:34:19.461794,Encoder,1
244,D3020,GOOD_CNT_TR1,8060,2024-04-27T16:34:19.514294,Counting,1
364,Y207,S2/out/16,0,2024-04-27T16:34:19.549099,Output,1
366,D100,Encoder Value,301,2024-04-27T16:34:19.605118,Encoder,1
245,D3022,GOOD_CNT_TR2,8110,2024-04-27T16:34:19.647644,Counting,1
365,Y210,S2/out/17,0,2024-04-27T16:34:19.676756,Output,1
367,D100,Encoder Value,350,2024-04-27T16:34:19.741374,Encoder,1
246,D3024,GOOD_CNT_TR3,7943,2024-04-27T16:34:19.791174,Counting,1
86,X33,S2/in/00,0,2024-04-27T16:34:19.882007,Input,1
368,D100,Encoder Value,414,2024-04-27T16:34:19.925617,Encoder,1
247,D3026,GOOD_CNT_TR4,7986,2024-04-27T16:34:19.962470,Counting,1
366,Y206,S2/out/15,1,2024-04-27T16:34:19.996579,Output,1
87,X34,S2/in/01,1,2024-04-27T16:34:20.042847,Input,1
369,D100,Encoder Value,469,2024-04-27T16:34:20.087525,Encoder,1
248,D3039,productCount,-32182,2024-04-27T16:34:20.107821,Counting,1
367,Y211,S2/out/18,1,2024-04-27T16:34:20.143280,Output,1
370,D100,Encoder Value,520,2024-04-27T16:34:20.234841,Encoder,1
368,Y22,S2/out/01,0,2024-04-27T16:34:20.276567,Output,1
371,D100,Encoder Value,565,2024-04-27T16:34:20.363226,Encoder,1
369,Y33,S2/out/06,0,2024-04-27T16:34:20.398262,Output,1
372,D100,Encoder Value,613,2024-04-27T16:34:20.502654,Encoder,1
370,Y34,S2/out/07,0,2024-04-27T16:34:20.521712,Output,1
373,D100,Encoder Value,655,2024-04-27T16:34:20.625340,Encoder,1
371,Y35,S2/out/08,0,2024-04-27T16:34:20.719451,Output,1
374,D100,Encoder Value,700,2024-04-27T16:34:20.753979,Encoder,1
372,Y36,S2/out/09,0,2024-04-27T16:34:20.842429,Output,1
373,Y206,S2/out/15,0,2024-04-27T16:34:20.863470,Output,1
375,D100,Encoder Value,751,2024-04-27T16:34:20.902480,Encoder,1
374,Y211,S2/out/18,0,2024-04-27T16:34:20.992393,Output,1
88,X33,S2/in/00,1,2024-04-27T16:34:21.022685,Input,1
376,D100,Encoder Value,832,2024-04-27T16:34:21.129872,Encoder,1
375,Y27,S2/out/02,1,2024-04-27T16:34:21.214131,Output,1
89,X34,S2/in/01,0,2024-04-27T16:34:21.248655,Input,1
376,Y207,S2/out/16,1,2024-04-27T16:34:21.336251,Output,1
377,D100,Encoder Value,913,2024-04-27T16:34:21.351274,Encoder,1
378,D100,Encoder Value,954,2024-04-27T16:34:21.477247,Encoder,1
377,Y210,S2/out/17,1,2024-04-27T16:34:21.536347,Output,1
249,D3012,goodProductRaw,32103,2024-04-27T16:34:21.613165,Counting,1
379,D100,Encoder Value,995,2024-04-27T16:34:21.695806,Encoder,1
250,D3150,ACT_BATCH_CNT,1790,2024-04-27T16:34:21.727308,Counting,1
378,Y22,S2/out/01,1,2024-04-27T16:34:21.749967,Output,1
380,D100,Encoder Value,75,2024-04-27T16:34:21.834632,Encoder,1
251,D3000,TOTAL_CNT_TR1,8351,2024-04-27T16:34:21.853074,Counting,1
379,Y27,S2/out/02,0,2024-04-27T16:34:21.887320,Output,1
381,D100,Encoder Value,125,2024-04-27T16:34:21.973112,Encoder,1
380,Y33,S2/out/06,1,2024-04-27T16:34:22.004239,Output,1
252,D3002,TOTAL_CNT_TR2,8345,2024-04-27T16:34:22.079816,Counting,1
382,D100,Encoder Value,170,2024-04-27T16:34:22.101910,Encoder,1
381,Y34,S2/out/07,1,2024-04-27T16:34:22.123140,Output,1
382,Y35,S2/out/08,1,2024-04-27T16:34:22.146278,Output,1
253,D3004,TOTAL_CNT_TR3,8340,2024-04-27T16:34:22.212287,Counting,1
383,D100,Encoder Value,221,2024-04-27T16:34:22.249296,Encoder,1
383,Y36,S2/out/09,1,2024-04-27T16:34:22.273035,Output,1
254,D3006,TOTAL_CNT_TR4,8322,2024-04-27T16:34:22.339668,Counting,1
384,D100,Encoder Value,269,2024-04-27T16:34:22.384780,Encoder,1
90,X33,S2/in/00,0,2024-04-27T16:34:22.435410,Input,1
255,D3020,GOOD_CNT_TR1,8061,2024-04-27T16:34:22.467151,Counting,1
384,Y207,S2/out/16,0,2024-04-27T16:34:22.508732,Output,1
385,D100,Encoder Value,321,2024-04-27T16:34:22.531606,Encoder,1
91,X34,S2/in/01,1,2024-04-27T16:34:22.577560,Input,1
256,D3022,GOOD_CNT_TR2,8111,2024-04-27T16:34:22.637915,Counting,1
257,D3024,GOOD_CNT_TR3,7944,2024-04-27T16:34:22.690615,Counting,1
386,D100,Encoder Value,394,2024-04-27T16:34:22.743154,Encoder,1
385,Y210,S2/out/17,0,2024-04-27T16:34:22.810961,Output,1
258,D3026,GOOD_CNT_TR4,7987,2024-04-27T16:34:22.832490,Counting,1
387,D100,Encoder Value,443,2024-04-27T16:34:22.886960,Encoder,1
259,D3039,productCount,-32178,2024-04-27T16:34:22.954746,Counting,1
388,D100,Encoder Value,486,2024-04-27T16:34:23.015015,Encoder,1
389,D100,Encoder Value,526,2024-04-27T16:34:23.129013,Encoder,1
390,D100,Encoder Value,566,2024-04-27T16:34:23.330018,Encoder,1
386,Y22,S2/out/01,0,2024-04-27T16:34:23.352561,Output,1
387,Y33,S2/out/06,0,2024-04-27T16:34:23.392414,Output,1
391,D100,Encoder Value,658,2024-04-27T16:34:23.512227,Encoder,1
388,Y34,S2/out/07,0,2024-04-27T16:34:23.537010,Output,1
392,D100,Encoder Value,701,2024-04-27T16:34:23.632216,Encoder,1
389,Y35,S2/out/08,0,2024-04-27T16:34:23.727708,Output,1
393,D100,Encoder Value,741,2024-04-27T16:34:23.747183,Encoder,1
390,Y36,S2/out/09,0,2024-04-27T16:34:23.834099,Output,1
394,D100,Encoder Value,784,2024-04-27T16:34:23.869932,Encoder,1
395,D100,Encoder Value,827,2024-04-27T16:34:23.993134,Encoder,1
92,X33,S2/in/00,1,2024-04-27T16:34:24.025547,Input,1
391,Y27,S2/out/02,1,2024-04-27T16:34:24.065110,Output,1
396,D100,Encoder Value,874,2024-04-27T16:34:24.127017,Encoder,1
392,Y207,S2/out/16,1,2024-04-27T16:34:24.185082,Output,1
397,D100,Encoder Value,922,2024-04-27T16:34:24.265408,Encoder,1
393,Y210,S2/out/17,1,2024-04-27T16:34:24.311731,Output,1
260,D3012,goodProductRaw,32107,2024-04-27T16:34:24.352690,Counting,1
93,X34,S2/in/01,0,2024-04-27T16:34:24.398717,Input,1
261,D3150,ACT_BATCH_CNT,1794,2024-04-27T16:34:24.480970,Counting,1
398,D100,Encoder Value,981,2024-04-27T16:34:24.539204,Encoder,1
262,D3000,TOTAL_CNT_TR1,8352,2024-04-27T16:34:24.625198,Counting,1
399,D100,Encoder Value,70,2024-04-27T16:34:24.694911,Encoder,1
394,Y22,S2/out/01,1,2024-04-27T16:34:24.718499,Output,1
263,D3002,TOTAL_CNT_TR2,8346,2024-04-27T16:34:24.756661,Counting,1
400,D100,Encoder Value,122,2024-04-27T16:34:24.847198,Encoder,1
264,D3004,TOTAL_CNT_TR3,8341,2024-04-27T16:34:24.893166,Counting,1
265,D3006,TOTAL_CNT_TR4,8323,2024-04-27T16:34:24.931760,Counting,1
395,Y27,S2/out/02,0,2024-04-27T16:34:24.998511,Output,1
401,D100,Encoder Value,192,2024-04-27T16:34:25.045579,Encoder,1
266,D3020,GOOD_CNT_TR1,8062,2024-04-27T16:34:25.082223,Counting,1
396,Y33,S2/out/06,1,2024-04-27T16:34:25.156051,Output,1
267,D3022,GOOD_CNT_TR2,8112,2024-04-27T16:34:25.224897,Counting,1
397,Y34,S2/out/07,1,2024-04-27T16:34:25.284417,Output,1
402,D100,Encoder Value,246,2024-04-27T16:34:25.329620,Encoder,1
268,D3024,GOOD_CNT_TR3,7945,2024-04-27T16:34:25.376596,Counting,1
398,Y35,S2/out/08,1,2024-04-27T16:34:25.440927,Output,1
269,D3026,GOOD_CNT_TR4,7988,2024-04-27T16:34:25.509298,Counting,1
94,X33,S2/in/00,0,2024-04-27T16:34:25.528177,Input,1
399,Y36,S2/out/09,1,2024-04-27T16:34:25.577472,Output,1
403,D100,Encoder Value,345,2024-04-27T16:34:25.617130,Encoder,1
270,D3039,productCount,-32174,2024-04-27T16:34:25.661467,Counting,1
400,Y207,S2/out/16,0,2024-04-27T16:34:25.774947,Output,1
404,D100,Encoder Value,471,2024-04-27T16:34:25.847266,Encoder,1
95,X34,S2/in/01,1,2024-04-27T16:34:25.906038,Input,1
401,Y210,S2/out/17,0,2024-04-27T16:34:25.941163,Output,1
405,D100,Encoder Value,520,2024-04-27T16:34:25.989214,Encoder,1
406,D100,Encoder Value,559,2024-04-27T16:34:26.102080,Encoder,1
402,Y22,S2/out/01,0,2024-04-27T16:34:26.151886,Output,1
407,D100,Encoder Value,600,2024-04-27T16:34:26.221579,Encoder,1
403,Y33,S2/out/06,0,2024-04-27T16:34:26.259933,Output,1
408,D100,Encoder Value,642,2024-04-27T16:34:26.340423,Encoder,1
404,Y34,S2/out/07,0,2024-04-27T16:34:26.372941,Output,1
409,D100,Encoder Value,687,2024-04-27T16:34:26.471287,Encoder,1
405,Y35,S2/out/08,0,2024-04-27T16:34:26.490752,Output,1
410,D100,Encoder Value,729,2024-04-27T16:34:26.596279,Encoder,1
406,Y36,S2/out/09,0,2024-04-27T16:34:26.690623,Output,1
411,D100,Encoder Value,772,2024-04-27T16:34:26.718723,Encoder,1
407,Y27,S2/out/02,1,2024-04-27T16:34:26.813660,Output,1
408,Y207,S2/out/16,1,2024-04-27T16:34:26.835709,Output,1
96,X33,S2/in/00,1,2024-04-27T16:34:26.901058,Input,1
412,D100,Encoder Value,860,2024-04-27T16:34:26.965178,Encoder,1
97,X34,S2/in/01,0,2024-04-27T16:34:27.038724,Input,1
409,Y210,S2/out/17,1,2024-04-27T16:34:27.069136,Output,1
413,D100,Encoder Value,907,2024-04-27T16:34:27.098716,Encoder,1
414,D100,Encoder Value,945,2024-04-27T16:34:27.207393,Encoder,1
410,Y22,S2/out/01,1,2024-04-27T16:34:27.280652,Output,1
415,D100,Encoder Value,986,2024-04-27T16:34:27.328726,Encoder,1
411,Y27,S2/out/02,0,2024-04-27T16:34:27.393256,Output,1
271,D3012,goodProductRaw,32111,2024-04-27T16:34:27.429662,Counting,1
416,D100,Encoder Value,33,2024-04-27T16:34:27.469930,Encoder,1
412,Y33,S2/out/06,1,2024-04-27T16:34:27.527379,Output,1
272,D3150,ACT_BATCH_CNT,1798,2024-04-27T16:34:27.561216,Counting,1
417,D100,Encoder Value,83,2024-04-27T16:34:27.614951,Encoder,1
413,Y34,S2/out/07,1,2024-04-27T16:34:27.657822,Output,1
273,D3000,TOTAL_CNT_TR1,8353,2024-04-27T16:34:27.697807,Counting,1
418,D100,Encoder Value,134,2024-04-27T16:34:27.762269,Encoder,1
414,Y35,S2/out/08,1,2024-04-27T16:34:27.789813,Output,1
274,D3002,TOTAL_CNT_TR2,8347,2024-04-27T16:34:27.841148,Counting,1
419,D100,Encoder Value,192,2024-04-27T16:34:27.925286,Encoder,1
415,Y36,S2/out/09,1,2024-04-27T16:34:27.951517,Output,1
